id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5125,CAICEDO,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,325,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5125,CAICEDO,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,2659,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5125,CAICEDO,Nacional,,997,TARJETAS NO MARCADAS,,,13,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5125,CAICEDO,Nacional,,998,VOTOS NULOS,,,34,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5125,CAICEDO,Nacional,,999,VOTOS EN BLANCO,,,94,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5129,CALDAS,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,8582,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5129,CALDAS,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,24691,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5129,CALDAS,Nacional,,997,TARJETAS NO MARCADAS,,,70,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5129,CALDAS,Nacional,,998,VOTOS NULOS,,,1147,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5129,CALDAS,Nacional,,999,VOTOS EN BLANCO,,,2924,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,252,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,1581,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,,997,TARJETAS NO MARCADAS,,,9,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,,998,VOTOS NULOS,,,23,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5134,CAMPAMENTO,Nacional,,999,VOTOS EN BLANCO,,,69,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,521,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,6434,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,,997,TARJETAS NO MARCADAS,,,23,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,,998,VOTOS NULOS,,,92,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5138,CANASGORDAS,Nacional,,999,VOTOS EN BLANCO,,,192,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5142,CARACOLI,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,298,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5142,CARACOLI,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,1448,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5142,CARACOLI,Nacional,,997,TARJETAS NO MARCADAS,,,4,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5142,CARACOLI,Nacional,,998,VOTOS NULOS,,,21,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5142,CARACOLI,Nacional,,999,VOTOS EN BLANCO,,,83,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5145,CARAMANTA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,352,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5145,CARAMANTA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,1947,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5145,CARAMANTA,Nacional,,997,TARJETAS NO MARCADAS,,,7,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5145,CARAMANTA,Nacional,,998,VOTOS NULOS,,,33,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5145,CARAMANTA,Nacional,,999,VOTOS EN BLANCO,,,93,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5147,CAREPA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,8472,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5147,CAREPA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,8810,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5147,CAREPA,Nacional,,997,TARJETAS NO MARCADAS,,,44,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5147,CAREPA,Nacional,,998,VOTOS NULOS,,,279,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5147,CAREPA,Nacional,,999,VOTOS EN BLANCO,,,708,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,5351,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,17321,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,,997,TARJETAS NO MARCADAS,,,65,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,,998,VOTOS NULOS,,,439,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5148,EL CARMEN DE VIBORAL,Nacional,,999,VOTOS EN BLANCO,,,1280,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5150,CAROLINA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,239,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5150,CAROLINA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,1515,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5150,CAROLINA,Nacional,,997,TARJETAS NO MARCADAS,,,2,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5150,CAROLINA,Nacional,,998,VOTOS NULOS,,,39,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5150,CAROLINA,Nacional,,999,VOTOS EN BLANCO,,,107,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5154,CAUCASIA,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,12072,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5154,CAUCASIA,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,16146,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5154,CAUCASIA,Nacional,,997,TARJETAS NO MARCADAS,,,73,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5154,CAUCASIA,Nacional,,998,VOTOS NULOS,,,574,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5154,CAUCASIA,Nacional,,999,VOTOS EN BLANCO,,,1073,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5172,CHIGORODO,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,9241,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5172,CHIGORODO,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,9157,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5172,CHIGORODO,Nacional,,997,TARJETAS NO MARCADAS,,,59,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5172,CHIGORODO,Nacional,,998,VOTOS NULOS,,,339,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5172,CHIGORODO,Nacional,,999,VOTOS EN BLANCO,,,757,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5190,CISNEROS,Nacional,20180003,1,PETRO,URREGO,GUSTAVO FRANCISCO,764,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5190,CISNEROS,Nacional,20130001,2,DUQUE,MARQUEZ,IVAN,3881,1
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5190,CISNEROS,Nacional,,997,TARJETAS NO MARCADAS,,,24,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5190,CISNEROS,Nacional,,998,VOTOS NULOS,,,96,0
120180002,2018,Presidencia,Junio 17,5,ANTIOQUIA,5190,CISNEROS,Nacional,,999,VOTOS EN BLANCO,,,274,0
